schoolname,averageclasssize,year,grade,enroll,schoolid,mathscore,x,pctdisability,pctEL,pctblack,pcthisp,pctwhite
P.S. 226,27,2012,5,54,226,-1.681160681805701,-10.5,.15277778,.3888889,16.666668,83.333328,0
I.S. 229 ROLAND PATTERSON,17,2009,5,68,229,-1.528738220385277,3.5,.26249999,.21250001,48.75,50,0
I.S. 229 ROLAND PATTERSON,18.5,2009,6,74,229,-1.896076015358212,9.5,.32291666,.21875,53.684212,46.315788,0
I.S. 229 ROLAND PATTERSON,23.5,2011,6,47,229,-.4042936009206239,14.5,.27450982,.078431375,47.058823,52.941177,0
I.S. 229 ROLAND PATTERSON,29.5,2012,6,59,229,-1.736438157494876,-5.5,.26229507,.3442623,34.426231,63.934429,1.6393442
P.S. 230 DR ROLAND N. PATTERSON,16.29999923706055,2009,3,65,230,-.8234890395005377,.5,.22535211,.21126761,49.295773,50.704224,0
P.S. 230 Dr Roland N. Patterson,15.30000019073486,2010,3,61,230,-.6181012103676924,-3.5,.27272728,.21212122,57.575756,42.424244,0
P.S. 230 DR ROLAND N. PATTERSON,19.70000076293945,2011,3,59,230,-1.461108557899155,-5.5,.18032786,.13114753,50.819672,49.180328,0
P.S. 230 DR ROLAND N. PATTERSON,22,2012,3,66,230,-.8629868924956961,1.5,.21333334,.22666667,54.794521,43.835617,1.369863
P.S. 230 DR ROLAND N. PATTERSON,22.5,2013,3,45,230,-.7267302328202702,12.5,.2857143,.19642857,40.384613,59.615387,0
P.S. 230 Dr Roland N. Patterson,20.29999923706055,2010,4,61,230,-1.278444803309749,-3.5,.27941176,.22058824,48.529411,50,1.4705882
P.S. 230 DR ROLAND N. PATTERSON,22.5,2011,4,45,230,-1.533174297059532,12.5,.3114754,.19672132,51.724136,48.27586,0
P.S. 230 DR ROLAND N. PATTERSON,24,2012,4,48,230,-.7090032122825354,15.5,.1923077,.25,26.923079,73.07692,0
P.S. 230 DR ROLAND N. PATTERSON,18.66666666666667,2013,4,56,230,-1.083311830301438,-8.5,.28169015,.30985916,47.142857,50,1.4285715
P.S. 230 DR ROLAND N. PATTERSON,23,2011,5,46,230,-1.853554594876024,13.5,.34999999,.23333333,40.677963,57.627117,1.6949153
P.S. 230 DR ROLAND N. PATTERSON,22,2012,5,44,230,-.8936651497105906,11.5,.27272728,.23636363,42.592594,57.40741,0
P.S. 230 DR ROLAND N. PATTERSON,26,2013,5,52,230,-1.770433650356209,-12.5,.27419356,.29032257,27.419355,72.58065,0
P.S. 246 POE CENTER,19,2011,3,95,246,-.4836215638913596,-1.5,.15217391,.25,11.956522,83.695648,0
P.S. 246 POE CENTER,20.79999923706055,2011,4,83,246,-.3868136299223032,-13.5,.20792079,.28712872,11.458334,86.458328,0
P.S. 246 POE CENTER,20.79999923706055,2012,4,83,246,-.4365726535581714,-13.5,.15789473,.35789475,11.702127,84.042557,0
P.S. 246 POE CENTER,21.79999923706055,2009,6,87,246,-.1424547438377664,-9.5,.20652173,.29347825,13.333334,80,2.2222223
P.S. 277,14.5,2009,4,58,277,-1.763599986888283,-6.5,.26027396,.21917808,31.506847,68.493149,0
P.S. 277,17.5,2010,5,70,277,-1.662197444643709,5.5,.22666667,.2,28,70.666664,0
"P.S. 279 Captain Manuel Rivera, Jr.",28.70000076293945,2010,3,86,279,-.8158253889338161,-10.5,.06329114,.31645569,12.820514,83.333328,0
P.S. 279 CAPTAIN MANUEL RIVERA,33.29999923706055,2011,3,100,279,-1.461108557899155,3.5,.15625,.3125,19.791668,77.083328,0
"P.S. 279 Captain Manuel Rivera, Jr.",28.70000076293945,2010,4,86,279,-1.278444803309749,-10.5,.22881356,.28813559,16.521738,74.782608,0
P.S. 279 CAPTAIN MANUEL RIVERA,30.70000076293945,2011,4,92,279,-1.303902163632086,-4.5,.072289154,.36144578,8.5365858,87.804878,0
P.S. 279 CAPTAIN MANUEL RIVERA JR.,27.70000076293945,2009,5,83,279,-1.04352805694902,-13.5,.24719101,.34831461,14.606741,80.898872,0
"P.S. 279 Captain Manuel Rivera, Jr.",29.70000076293945,2010,5,89,279,-1.210704157986826,-7.5,.24369748,.36974791,16.806723,73.949585,0
P.S. 279 CAPTAIN MANUEL RIVERA,25.70000076293945,2012,5,77,279,-1.217011194188917,12.5,.0989011,.41758242,6.666667,88.888893,0
"P.S. 279 Captain Manuel Rivera, Jr.",24,2013,5,72,279,-.4680526169879166,7.5,.18085106,.39361703,17.021276,78.723404,1.0638298
P.S. 279 CAPTAIN MANUEL RIVERA JR.,29.70000076293945,2009,6,89,279,-1.571331335447018,-7.5,.24418604,.27906978,11.627908,87.209305,0
"P.S. 279 Captain Manuel Rivera, Jr.",32,2010,6,96,279,-.2153740431683826,-.5,.22727273,.30909091,12.962963,83.333328,0
P.S. 279 CAPTAIN MANUEL RIVERA,27.29999923706055,2012,6,82,279,-.6353656560551431,-14.5,.22580644,.3548387,13.934426,81.147537,0
"P.S. 279 Captain Manuel Rivera, Jr.",28,2013,6,112,279,-.7521005297967054,15.5,.093457945,.40186915,9.3457947,85.04673,0
P.S. 280 MOSHOLU PARKWAY,25,2009,3,75,280,.0852836511134169,10.5,.14084508,.15492958,14.084508,71.830986,5.6338029
P.S./M.S. 280 Mosholu Parkway,28.29999923706055,2010,3,85,280,.6671059503121112,-11.5,.10126583,.11392405,12.658228,68.354431,8.8607597
P.S. 280 MOSHOLU PARKWAY,30,2011,3,90,280,.005121933112538,-6.5,.1882353,.15294118,14.117648,70.588234,5.8823528
P.S. 280 MOSHOLU PARKWAY,31,2012,3,93,280,.2497087050351231,-3.5,.22857143,.25714287,9.9009905,71.287132,7.9207921
P.S./M.S. 280 Mosholu Parkway,27.25,2013,3,109,280,-.0277760938445977,12.5,.2682927,.31707317,10,74.166664,5
P.S. 280 MOSHOLU PARKWAY,22,2009,4,88,280,.663853837470464,-8.5,.19791667,.15625,14.583333,63.541668,13.541667
P.S./M.S. 280 Mosholu Parkway,28,2010,4,84,280,.0842688176477435,-12.5,.13580246,.18518518,10,75,5
P.S. 280 MOSHOLU PARKWAY,25.70000076293945,2011,4,77,280,.1290486702894496,12.5,.09589041,.12328767,9.7222223,73.611107,8.333334
P.S. 280 MOSHOLU PARKWAY,30.70000076293945,2009,5,92,280,.6547075150778793,-4.5,.13043478,.076086953,13.043478,66.304352,8.695652
P.S./M.S. 280 Mosholu Parkway,30.29999923706055,2010,5,91,280,.1437757019838236,-5.5,.18947369,.12631579,12.631578,63.15789,12.631578
P.S. 280 MOSHOLU PARKWAY,26.70000076293945,2011,5,80,280,-.1133178088671801,15.5,.16249999,.1375,12.658228,69.620255,5.0632911
P.S. 280 MOSHOLU PARKWAY,25,2012,5,75,280,-.0075094537967115,10.5,.17333333,.2,9.5890408,72.602737,10.958904
P.S./M.S. 280 Mosholu Parkway,31.29999923706055,2010,6,94,280,-.1528721302771283,-2.5,.15306123,.091836736,14.285715,64.285713,7.1428576
P.S. 280 MOSHOLU PARKWAY,29.29999923706055,2011,6,88,280,.1243025125474013,-8.5,.23913044,.13043478,10.989011,61.538464,12.087913
P.S. 280 MOSHOLU PARKWAY,26,2012,6,78,280,.0698230061611554,13.5,.2,.22666667,10.810811,70.270271,6.7567563
P.S. 291,24,2009,3,96,291,.7144339753846163,-.5,.083333336,.30208334,12.5,84.375,1.0416667
P.S. 291,24.79999923706055,2010,3,99,291,.3705196824629258,2.5,.24242425,.3131313,10.10101,88.888893,0
P.S. 291,26.5,2011,3,106,291,-.0926267662882415,9.5,.15454546,.38181818,12.727272,86.36364,.90909088
P.S. 291,26,2012,3,104,291,.0609676382212059,7.5,.14150943,.38679245,6.6037736,90.56604,2.8301888
P.S. 291,22.75,2013,3,91,291,.0508324529041679,-5.5,.15533981,.31067961,9.8039217,89.215683,0
P.S. 291,26,2009,4,104,291,.3086166924423546,7.5,.14414415,.27927929,11.711712,82.882881,1.8018018
P.S. 291,24,2010,4,96,291,-.1428501191785052,-.5,.089887641,.24719101,12.35955,83.146065,2.247191
P.S. 291,24.79999923706055,2011,4,99,291,.0144126035757268,2.5,.24761905,.27619049,10.476191,88.571426,0
P.S. 291,25,2012,4,100,291,-.1119049923998816,3.5,.17592593,.42592594,12.037037,87.037041,.92592591
P.S. 291,27.5,2013,4,110,291,.0882291294994099,13.5,.17117117,.35135135,8.1081076,89.189186,2.7027028
P.S. 291,23.25,2013,5,93,291,-.3502565728331216,-3.5,.21568628,.41176471,12.745099,86.274513,.98039222
THE SCHOOL OF SCIENCE AND APPLIED LEARNI,21.79999923706055,2009,3,87,300,-1.452639363771737,-9.5,.18000001,.19,45,54.000004,0
THE SCHOOL OF SCIENCE AND APPLIED LEARNING,21,2011,3,63,300,-1.754354656101494,-1.5,.16949153,.11864407,50.847458,49.152542,0
THE SCHOOL OF SCIENCE AND APPLIED LEARNI,21.70000076293945,2009,4,65,300,-1.112331887670083,.5,.11764706,.20588236,50,48.529411,1.4705882
The School of Science and Applied Learning,25.29999923706055,2010,4,76,300,-1.56234347434256,11.5,.1882353,.25882354,40,60.000004,0
THE SCHOOL OF SCIENCE AND APPLIED LEARNING,30,2011,4,90,300,-1.533174297059532,-6.5,.24761905,.22857143,40,59.047623,.95238101
THE SCHOOL OF SCIENCE AND APPLIED LEARNING,21.70000076293945,2012,4,65,300,-1.229612900543381,.5,.23529412,.16176471,45.588234,54.411762,0
THE SCHOOL OF SCIENCE AND APPLIED LEARNI,21,2009,5,84,300,-1.04352805694902,-12.5,.13253012,.18072289,50,48.780487,0
The School of Science and Applied Learning,21.70000076293945,2010,5,65,300,-.8237099122809257,.5,.15384616,.24615385,50.769234,49.23077,0
THE SCHOOL OF SCIENCE AND APPLIED LEARNING,25.29999923706055,2011,5,76,300,-1.418495398373813,11.5,.25,.26136363,34.090908,64.772728,1.1363636
THE SCHOOL OF SCIENCE AND APPLIED LEARNING,22.29999923706055,2012,5,89,300,-.9191684689308738,-7.5,.25471699,.26415095,42.452831,57.547169,0
THE SCHOOL OF SCIENCE AND APPLIED LEARNING,19.66666666666667,2013,5,59,300,-.786569936569459,-5.5,.30303031,.18181819,43.939392,53.0303,3.030303
P.S. 304 Early Childhood School,24.29999923706055,2010,3,73,304,1.062554307444358,8.5,.14473684,.039473683,6.5789475,35.526314,51.315792
P.S. 304 EARLY CHILDHOOD SCHOOL,25.70000076293945,2011,3,77,304,1.76459852232657,12.5,.098765433,.037037037,6.25,43.75,41.25
P.S. 304 EARLY CHILDHOOD SCHOOL,23.70000076293945,2012,3,71,304,.6311387657114018,6.5,.27777779,0,4.2857146,48.57143,47.142857
P.S. 304 EARLY CHILDHOOD SCHOOL,23.70000076293945,2011,4,71,304,.9315011372855097,6.5,.10810811,.027027028,6.7567563,37.837837,48.648651
P.S. 304 EARLY CHILDHOOD SCHOOL,25.70000076293945,2012,4,77,304,.9982815346519764,12.5,.1,.050000001,6.4102569,42.307693,41.025642
P.S. 304 EARLY CHILDHOOD SCHOOL,21.66666666666667,2013,4,65,304,1.222014479549598,.5,.30000001,0,4.4117646,45.588234,48.529411
P.S. 304 EARLY CHILDHOOD SCHOOL,23,2009,5,69,304,1.443174030661797,4.5,.088235296,0,11.764706,47.058823,38.235294
P.S. 304 EARLY CHILDHOOD SCHOOL,23.29999923706055,2012,5,70,304,1.182960366363657,5.5,.125,.041666668,8.333334,40.277779,45.833336
P.S. 304 EARLY CHILDHOOD SCHOOL,26.66666666666667,2013,5,80,304,1.578086281623061,15.5,.16666667,.047619049,6.0240965,44.578316,39.759037
P.S. 306,26,2009,3,104,306,-.7535834479148489,7.5,.21138212,.21951219,35.772358,63.414635,0
P.S. 306,21,2010,3,84,306,-.7169632996507542,-12.5,.16071428,.2857143,34.82143,65.178574,0
P.S. 306,23.5,2009,4,94,306,-.9939195059940463,-2.5,.12844037,.24770643,33.944954,65.137611,0
P.S. 306,22.20000076293945,2010,4,111,306,-.7106474612441268,14.5,.21641791,.2238806,34.328358,64.925369,0
P.S. 306,20,2011,4,80,306,-.6734037967066104,15.5,.22772278,.27722773,36.633663,62.376236,.99009901
P.S. 306,24,2009,5,96,306,-1.589389490814809,-.5,.16346154,.20192307,29.807693,70.192307,0
P.S. 306,26,2010,5,104,306,-.6302127894279759,7.5,.12844037,.16513762,28.703705,69.444443,.92592591
P.S. 306,20.39999961853027,2011,5,102,306,-.5483770053693909,5.5,.18644068,.16101696,33.050846,66.94915,0
P.S. X307 - EAMES PLACE,29,2009,3,29,307,1.133867524898749,-3.5,.13793103,.068965517,11.111112,85.185188,3.7037036
P.S. X307 - Eames Place,19,2010,3,38,307,1.754588932425791,5.5,.21621622,.13513513,18.918919,70.270271,2.7027028
P.S. X307 - EAMES PLACE,28.5,2011,3,57,307,1.275855025322672,-7.5,.14545454,.29090908,7.272727,85.454544,0
P.S. X307 - EAMES PLACE,25.5,2012,3,51,307,.5308044613175439,-13.5,.27272728,.36363637,12.727272,80,1.8181818
P.S. X307 - EAMES PLACE,28,2009,4,28,307,1.019090982498573,-4.5,.31428573,.17142858,8.8235292,82.352943,2.9411764
P.S. X307 - Eames Place,29,2010,4,29,307,.7656256281264896,-3.5,.071428575,.035714287,14.285715,82.14286,3.5714288
P.S. X307 - EAMES PLACE,31,2011,4,31,307,.9315011372855097,-1.5,.19354838,.12903225,16.129032,74.19355,3.2258062
P.S. X307 - EAMES PLACE,28,2012,4,56,307,.2123501035508512,-8.5,.14814815,.35185185,9.2592592,81.481483,1.8518518
Luisa Piñeiro Fuentes School of Science and Discovery,32,2013,4,64,307,-.3371688126974335,-.5,.30000001,.33333334,11.864407,79.661018,1.6949153
P.S. X307 - EAMES PLACE,28,2009,5,28,307,.0481948107825582,-4.5,.30555555,.25,16.666668,83.333328,0
P.S. X307 - Eames Place,31,2010,5,31,307,.8532651524446399,-1.5,.25,.11111111,5.7142859,82.857147,5.7142859
P.S. X307 - EAMES PLACE,32,2011,5,32,307,.4848885863233599,-.5,.21875,.125,15.625,78.125,3.125
P.S. X307 - EAMES PLACE,34,2012,5,34,307,.2151339768867494,1.5,.21212122,.15151516,9.090909,78.78788,3.030303
Luisa Piñeiro Fuentes School of Science and Discovery,29,2013,5,58,307,-.0666402922074214,-6.5,.2,.27272728,9.090909,81.818184,0
P.S. 315 LAB SCHOOL,23,2009,3,23,315,.5047172006275498,-9.5,0,.17391305,13.043478,86.95652,0
P.S. 315 Lab School,24,2010,3,24,315,.5682438610290493,-8.5,0,0,28,72,0
P.S. 315 LAB SCHOOL,22,2011,3,22,315,.2983680313148767,-10.5,.090909094,.090909094,19.047619,80.952385,0
P.S. 315 LAB SCHOOL,25,2012,3,25,315,.3557219935990949,-7.5,.2,.16,8.333334,91.666672,0
P.S. 315 LAB SCHOOL,26,2013,3,26,315,.6667311425959309,-6.5,.11538462,.34615386,15.384616,84.615387,0
P.S. 315 LAB SCHOOL,20,2009,4,20,315,-.1650328342617912,-12.5,.23076923,.26923078,30.769232,69.230774,0
P.S. 315 Lab School,23,2010,4,23,315,.8224053623330517,-9.5,0,.13043478,9.5238094,90.476189,0
P.S. 315 LAB SCHOOL,25,2011,4,25,315,.1863667036463111,-7.5,0,0,26.086956,69.565216,4.347826
P.S. 315 LAB SCHOOL,25,2012,4,25,315,-.1981998816475041,-7.5,.083333336,.16666667,17.391304,82.608696,0
P.S. 315 LAB SCHOOL,27,2013,4,27,315,.1820993530983526,-5.5,.18518518,.11111111,19.23077,80.769226,0
P.S. 315 LAB SCHOOL,23,2009,5,23,315,-.8615742456604235,-9.5,.4375,.375,12.5,84.375,0
P.S. 315 Lab School,19,2010,5,19,315,.0792766610328403,-13.5,.2173913,.17391305,21.73913,78.260872,0
P.S. 315 LAB SCHOOL,25,2011,5,25,315,.7568005841372417,-7.5,.039999999,.2,9.090909,90.909096,0
P.S. 315 LAB SCHOOL,25,2012,5,25,315,.2947731426660649,-7.5,.041666668,.041666668,16.666668,79.166672,4.166667
P.S. 315 LAB SCHOOL,24,2013,5,24,315,.11531059188713,-8.5,.086956523,.17391305,13.636364,86.36364,0
P.S. 315 LAB SCHOOL,21,2009,6,21,315,.5719835519668596,-11.5,.29166666,.29166666,8.333334,91.666672,0
P.S. 315 Lab School,23,2010,6,23,315,.7221546502004312,-9.5,.2857143,.2857143,17.857143,82.14286,0
P.S. 315 LAB SCHOOL,25,2011,6,25,315,1.498652407564267,-7.5,.11111111,.037037037,18.518518,81.481483,0
P.S. 315 LAB SCHOOL,25,2012,6,25,315,.0477203235973538,-7.5,.30555555,.30555555,6.060606,90.909096,3.030303
P.S. 315 LAB SCHOOL,26,2013,6,26,315,-.428331722326286,-6.5,.45238096,.2857143,14.285715,83.333328,2.3809524
Urban Science Academy,16.29999923706055,2010,5,65,325,-1.210704157986826,.5,.087719299,.33333334,38.596489,57.894737,0
URBAN SCIENCE ACADEMY,24,2011,5,48,325,-1.744789795750471,15.5,.08510638,.23404256,46.80851,48.936169,2.1276596
P.S. 333 - The Museum School,24,2011,3,72,333,-.8746163614944778,7.5,.22499999,.26249999,22.5,76.25,1.25
P.S. 333 - The Museum School,20.60000038146973,2012,3,103,333,-1.339334723991588,6.5,.14678898,.3119266,26.168224,70.09346,2.8037381
P.S. 333 - The Museum School,21.66666666666667,2013,3,65,333,-1.077567721100599,.5,.30555555,.27777779,26.760563,73.239433,0
P.S. 333 - The Museum School,26.5,2010,4,53,333,-1.108105600690062,-11.5,.23214285,.4107143,23.214285,75,1.7857144
P.S. 333 - The Museum School,22.5,2011,4,45,333,-.6734037967066104,12.5,.19607843,.21568628,27.450981,72.549019,0
P.S. 333 - The Museum School,21,2013,4,63,333,-1.8264121514524,-1.5,.25757575,.25757575,20,78.46154,1.5384616
P.S. 333 - The Museum School,25.5,2011,5,51,333,-1.527260197499365,-13.5,.23636363,.25454545,27.272728,69.090912,3.6363635
The Academy of the Arts,19,2012,4,38,335,-.7859783592773657,5.5,0,.19444445,27.777779,72.222221,0
The Academy of the Arts,21,2013,4,42,335,-.4446680729431862,9.5,.093023255,.27906978,34.88372,58.139534,2.3255813
NEW SCHOOL #2 @ P.S. 60,21.70000076293945,2009,5,65,335,-.3157128117946345,.5,.20481928,.25301206,21.95122,78.048775,0
The Academy of the Arts,17.5,2013,5,35,335,-.6002312342112637,2.5,.030303031,.24242425,27.272728,72.727272,0
P.S. 340,22.70000076293945,2009,3,68,340,-.4739610815720936,3.5,.11764706,.2647059,11.764706,77.941177,5.8823528
P.S. 340,21.29999923706055,2010,3,64,340,.2716575931798639,-.5,.2638889,.33333334,12.676056,80.281693,1.4084507
P.S. 340,26.29999923706055,2011,3,79,340,.5916141295172153,14.5,.1392405,.25316456,3.7974682,91.139236,1.2658228
P.S. 340,32.5,2012,3,65,340,.0058976855312991,.5,.10465116,.3255814,9.4117651,77.647057,5.8823528
P.S. 340,29.5,2009,4,59,340,-.1650328342617912,-5.5,.22727273,.22727273,12.121212,80.303032,3.030303
P.S. 340,29,2010,4,58,340,-.4835285244178782,-6.5,.15384616,.16923077,12.307693,75.384613,6.1538463
P.S. 340,30,2011,4,60,340,-.3294955965654418,-4.5,.27941176,.27941176,13.432837,82.089546,1.4925373
P.S. 340,32.5,2012,4,65,340,.2951328992366926,.5,.20512821,.30769232,5.1282053,87.179489,1.2820513
P.S. 340,27,2013,4,81,340,-.5545977512466672,-15.5,.18181819,.32954547,9.3023252,77.906975,5.8139539
P.S. 340,30.5,2009,5,61,340,-.6189691639422951,-3.5,.20895523,.20895523,10.447762,85.074631,0
P.S. 340,32,2010,5,64,340,-.5657137484769926,-.5,.18571429,.11428571,8.5714293,84.285713,2.8571429
P.S. 340,29.5,2011,5,59,340,-.3852298066810619,-5.5,.12307692,.15384616,10.769231,78.46154,4.6153846
P.S. 340,29.5,2012,5,59,340,-.327131030671562,-5.5,.30000001,.37142858,11.594203,82.608696,2.8985507
P.S. 340,29.5,2013,5,59,340,-.0338500406826555,-5.5,.21052632,.28947368,6.5789475,86.84211,1.3157895
P.S. 340,22.5,2009,6,45,340,.1822899360734273,12.5,.25,.15384616,10,86,0
P.S. 340,28.5,2010,6,57,340,-.5278836076246538,-7.5,.21311475,.21311475,8.1967211,88.52459,0
P.S. 340,33,2011,6,33,340,-.1399955441866113,.5,.1891892,.10810811,8.1081076,89.189186,0
P.S. 340,32,2012,6,32,340,-.4655153274703448,-.5,.22222222,.27777779,8.333334,86.111107,2.7777779
AMPARK NEIGHBORHOOD,19,2009,3,38,344,.9940563417273715,5.5,.21052632,0,21.052631,47.368423,26.31579
Ampark Neighborhood,22,2010,3,22,344,.8648301288782349,-10.5,.22727273,0,10,35,50
AMPARK NEIGHBORHOOD,26,2011,3,26,344,.8848602277195539,-6.5,0,0,12.5,70.833328,12.5
AMPARK NEIGHBORHOOD,25.5,2012,3,51,344,.9319964934569728,-13.5,.16,.02,8.8888893,71.111115,15.555556
AMPARK NEIGHBORHOOD,26,2013,3,52,344,1.032791340763787,-12.5,.039215688,.019607844,6.1224489,67.346939,16.32653
AMPARK NEIGHBORHOOD,17,2009,4,17,344,.663853837470464,-15.5,.11764706,.11764706,29.411766,29.411766,23.529411
Ampark Neighborhood,17.5,2010,4,35,344,.3681674886805544,2.5,.15151516,0,12.5,59.375,25
AMPARK NEIGHBORHOOD,22,2011,4,22,344,.988819170642371,-10.5,.22727273,0,14.285715,42.857143,42.857143
AMPARK NEIGHBORHOOD,23,2012,4,23,344,.1295725971625412,-9.5,.045454547,0,15.000001,70,10
AMPARK NEIGHBORHOOD,23.5,2013,4,47,344,.5995096328708478,14.5,.13043478,.021739131,7.1428576,73.809525,14.285715
Ampark Neighborhood,18,2010,5,18,344,1.24025939815054,-14.5,.11111111,.055555556,20,33.333336,26.666668
AMPARK NEIGHBORHOOD,17.5,2011,5,35,344,.049829389821149,2.5,.12121212,.030303031,12.5,56.25,28.125
AMPARK NEIGHBORHOOD,21,2012,5,21,344,.5105301310504294,-11.5,.13636364,.045454547,35,30.000002,35
AMPARK NEIGHBORHOOD,21,2013,5,21,344,-.0377693548148225,-11.5,0,0,18.75,62.5,12.5
NEW DIRECTIONS SECONDARY SCHOOL,23,2013,6,46,350,-1.77784550349982,13.5,.30769232,.33333334,41.025642,58.974361,0
P.S. 360,22.29999923706055,2009,3,67,360,-.334149898400716,2.5,.16438356,.20547946,15.068494,76.712326,4.1095891
P.S. 360,20.29999923706055,2010,3,61,360,-.9146874782168779,-3.5,.14285715,.25,14.545454,81.818184,3.6363635
P.S. 360,22.29999923706055,2011,3,67,360,-.6791189626929187,2.5,.11940298,.20895523,4.477612,92.537315,1.4925373
P.S. 360,18.29999923706055,2012,3,55,360,-1.039035401769138,-9.5,.098360658,.21311475,15.000001,83.333328,1.6666667
P.S. 360,25.5,2013,3,51,360,-.9694493785684515,-13.5,.25714287,.17142858,13.043478,86.95652,0
P.S. 360,32.5,2009,4,65,360,-1.112331887670083,.5,.18309858,.098591551,21.12676,71.830986,4.2253518
P.S. 360,26,2010,4,52,360,-.8809866638638133,-12.5,.2027027,.17567568,14.864865,77.027031,5.4054055
P.S. 360,20.5,2011,4,41,360,-.214859529851719,8.5,.11320755,.18867925,15.384616,80.769226,3.846154
P.S. 360,23,2012,4,69,360,-.8148896595916476,4.5,.12307692,.33846155,3.0769231,93.846153,1.5384616
P.S. 360,22,2013,4,44,360,-1.098277596879998,11.5,.16949153,.22033899,17.241379,82.758621,0
P.S. 360,25,2009,5,50,360,-.558317893512763,-14.5,.18032786,.081967212,16.393442,83.60656,0
P.S. 360,26,2010,5,52,360,-.7592108713299425,-12.5,.18571429,.14285715,18.571428,75.714287,2.8571429
P.S. 360,28.5,2011,5,57,360,-.874671402746049,-7.5,.21917808,.1780822,15.277778,77.777779,4.166667
P.S. 360,18,2012,5,36,360,-.6085795451588807,3.5,.15555556,.2888889,13.636364,81.818184,4.5454545
P.S. 360,27.5,2013,5,55,360,-.798227125389294,-9.5,.2173913,.30434781,5.7971015,91.304352,1.4492754
P.S. 360,23.5,2009,6,47,360,-.0125568718732889,14.5,.14492753,.086956523,20.289854,78.260872,0
P.S. 360,26,2010,6,52,360,-.4653816947333996,-12.5,.21666667,.06666667,16.666668,83.333328,0
P.S. 360,30.5,2011,6,61,360,-.7214512690014391,-3.5,.203125,.171875,20.3125,76.5625,3.125
P.S. 360,25,2012,6,50,360,-.6570701399179367,-14.5,.1884058,.27536231,11.764706,80.882355,4.4117646
P.S. 360,17,2013,6,34,360,-.5128010035864125,1.5,.1627907,.27906978,14.285715,83.333328,2.3809524
YOUNG LEADERS ELEMENTARY SCHOOL,15.5,2009,3,31,369,-1.522544955357426,-1.5,.26190478,.26190478,14.634146,82.926826,2.4390242
